,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0051668,BP,GO:0051668,localization within membrane,47/5177,136/20875,0.345588235294118,1.3935009487666,2.64387605704669,0.00675817426492775,0.0189807665123286,0.00970317211841012,835046/821248/819740/828155/844334/843468/821641/839805/828060/827505/838100/832756/823562/841164/835643/831621/820088/825463/824831/827341/832297/844020/837949/841285/821573/837556/820197/817502/835645/818821/831231/835066/824118/816633/821342/819185/817429/820172/824109/819358/835320/816386/830273/825298/816623/840199/828774,47
GO:0009873,BP,GO:0009873,ethylene-activated signaling pathway,32/5177,86/20875,0.372093023255814,1.50037509377344,2.67022507693744,0.00703733457356711,0.0195770333825854,0.0100079901597073,834042/842951/841829/832287/841891/838316/827786/831748/831889/841486/842193/830006/816475/821575/824340/823749/843708/816650/830438/817247/830846/817148/828205/833656/844046/830651/841751/821901/827463/834444/832590/830662,32
GO:0051211,BP,GO:0051211,anisotropic cell growth,9/5177,16/20875,0.5625,2.26814516129032,2.91408340639049,0.00703917637919022,0.0195770333825854,0.0100079901597073,843811/844375/827328/818595/821783/836773/838598/824260/827588,9
GO:0042547,BP,GO:0042547,cell wall modification involved in multidimensional cell growth,7/5177,11/20875,0.636363636363636,2.56598240469208,2.98334990696428,0.00719644118657736,0.0197332283999671,0.0100878387336154,824657/843408/843288/843373/841228/837596/843806,7
GO:0009073,BP,GO:0009073,aromatic amino acid family biosynthetic process,21/5177,51/20875,0.411764705882353,1.66034155597723,2.71138630988446,0.00736096552054999,0.020116364106405,0.0102837018301801,817170/831666/829489/832326/819954/835895/838140/822573/830159/816758/839817/817329/830108/817519/837725/830442/831522/837292/836210/818195/818115,21
GO:0071496,BP,GO:0071496,cellular response to external stimulus,76/5177,238/20875,0.319327731092437,1.28761181892112,2.56266409901349,0.00751367501739609,0.0204335308399918,0.0104458408778433,835934/829266/825110/820113/832018/834213/825235/817207/842741/835111/818936/820798/834298/839621/842193/819941/825344/831093/837423/817830/824340/843708/819793/816680/817247/816585/821577/814776/825473/816478/840218/836426/821924/829115/844415/822396/819329/821181/832538/819743/837965/814714/844279/838580/821313/828045/836263/832243/830471/831087/836210/822453/829747/822159/827118/840100/829571/843129/819400/820921/816092/830662/815058/837455/828569/827588/830293/815055/839815/841156/824557/822391/824865/818723/824864/837195,76
GO:0009718,BP,GO:0009718,anthocyanin-containing compound biosynthetic process,15/5177,33/20875,0.454545454545455,1.83284457478006,2.74960934337341,0.00776135762469701,0.0209537863233345,0.0107118010800903,834719/829266/824980/842760/822473/836244/843330/828851/835028/834291/828213/822159/828387/822623/835489,15
GO:0141124,BP,GO:0141124,intracellular signaling cassette,47/5177,138/20875,0.340579710144928,1.37330528284245,2.5266813512254,0.00910766219225419,0.0241499247190569,0.0123457014258856,819016/824355/834042/819550/823405/818816/841792/825162/835360/833946/824847/826735/832768/841937/817141/840859/832245/839301/828764/821941/819979/826992/836408/827328/827029/831393/816290/829437/819077/829600/829016/837332/823959/824311/834756/835697/832494/838598/829682/843917/829750/839389/820907/836842/842719/821963/824087,47
GO:0046885,BP,GO:0046885,regulation of hormone biosynthetic process,11/5177,22/20875,0.5,2.01612903225806,2.73839244806467,0.00933090628429385,0.0246539348506816,0.0126033568294964,844376/819999/829931/843141/821957/834284/829035/839108/818903/819146/828993,11
GO:0033037,BP,GO:0033037,polysaccharide localization,21/5177,52/20875,0.403846153846154,1.62841191066998,2.60551867212058,0.00951292286649503,0.0250458299790837,0.012803697836841,842951/834430/819056/831889/827407/835956/829149/816399/828409/827941/840336/831596/830997/841140/821313/834676/836585/816765/839602/836234/835152,21
GO:0006833,BP,GO:0006833,water transport,16/5177,37/20875,0.432432432432432,1.743679163034,2.60002915648155,0.0107170145214073,0.0276608129429842,0.0141405052713013,819564/837423/829034/824647/818293/842775/818487/817173/822259/824510/816186/831947/820870/829662/828439/839235,16
GO:0042044,BP,GO:0042044,fluid transport,16/5177,37/20875,0.432432432432432,1.743679163034,2.60002915648155,0.0107170145214073,0.0276608129429842,0.0141405052713013,819564/837423/829034/824647/818293/842775/818487/817173/822259/824510/816186/831947/820870/829662/828439/839235,16
GO:0032504,BP,GO:0032504,multicellular organism reproduction,72/5177,227/20875,0.317180616740088,1.27895409975842,2.42675783850922,0.0107299567782666,0.0276622007116005,0.0141412147135536,842951/828219/843928/829108/829025/827656/838512/819896/839506/829332/816291/841968/817597/829842/835919/818438/816012/817830/814826/836806/820635/839718/818581/821212/2745591/843117/836431/818001/836321/816533/821947/842602/829931/829366/840138/836244/817331/814686/820887/821870/831905/844441/823605/842716/835759/835369/833930/829267/829223/827876/821077/835889/830153/835898/842953/838057/816652/825828/828263/832503/842341/826986/835780/836367/836666/824035/815963/832431/840477/835152/834623/839040,72
GO:0031668,BP,GO:0031668,cellular response to extracellular stimulus,73/5177,231/20875,0.316017316017316,1.27426337103756,2.40711386349496,0.0112408537555681,0.028812763074617,0.0147293945762616,835934/829266/825110/820113/832018/834213/825235/817207/842741/835111/818936/820798/834298/839621/842193/819941/825344/831093/837423/824340/843708/819793/816680/817247/816585/821577/814776/825473/816478/840218/836426/821924/829115/844415/822396/819329/821181/832538/819743/837965/814714/844279/838580/821313/828045/836263/832243/830471/831087/836210/822453/822159/827118/840100/829571/843129/819400/820921/816092/830662/815058/837455/828569/830293/815055/839815/841156/824557/822391/824865/818723/824864/837195,73
GO:0051640,BP,GO:0051640,organelle localization,52/5177,157/20875,0.331210191082803,1.33552496404356,2.42337436779601,0.0115055818917033,0.0294574599523518,0.0150589705586014,842256/830452/819740/830461/832171/825231/831565/819122/839293/828060/827505/831546/822375/837583/819410/837579/830301/837804/832756/832124/834718/817175/838193/822024/843564/824831/829456/830381/830702/839401/835612/842086/840860/832749/819744/825034/816548/816633/838135/827075/841880/835926/827512/823721/828923/836874/822157/837378/820974/816342/835621/843133,52
GO:0046903,BP,GO:0046903,secretion,32/5177,89/20875,0.359550561797753,1.44980065241029,2.44202093386187,0.0123166567714244,0.0312470359502576,0.0159738210687416,831197/835112/841847/819740/836105/830461/843512/831809/816488/834200/836300/828060/827505/835956/837804/841164/824529/841599/837454/829596/824831/823749/844020/830702/831817/825654/837378/835875/816342/829301/827144/815261,32
GO:0015695,BP,GO:0015695,organic cation transport,7/5177,12/20875,0.583333333333333,2.35215053763441,2.6905870579328,0.0135971371952848,0.0337657193156849,0.0172613991120542,835178/820491/827899/830623/820777/830446/830101,7
GO:0060321,BP,GO:0060321,acceptance of pollen,7/5177,12/20875,0.583333333333333,2.35215053763441,2.6905870579328,0.0135971371952848,0.0337657193156849,0.0172613991120542,835046/843512/828060/841164/824831/844020/837556,7
GO:0019217,BP,GO:0019217,regulation of fatty acid metabolic process,11/5177,23/20875,0.478260869565217,1.92847124824684,2.5584579247334,0.0139342266899741,0.0344112131989392,0.0175913825321932,837583/816808/7922308/830961/836519/818437/824779/844309/828213/830825/838176,11
GO:0030641,BP,GO:0030641,regulation of cellular pH,14/5177,32/20875,0.4375,1.76411290322581,2.48411769287703,0.014719641352926,0.0357179545343037,0.0182594027664153,816413/823281/841878/838028/832773/838297/817400/843934/824714/822503/816680/835841/829231/836388,14
GO:0051453,BP,GO:0051453,regulation of intracellular pH,14/5177,32/20875,0.4375,1.76411290322581,2.48411769287703,0.014719641352926,0.0357179545343037,0.0182594027664153,816413/823281/841878/838028/832773/838297/817400/843934/824714/822503/816680/835841/829231/836388,14
GO:1901136,BP,GO:1901136,carbohydrate derivative catabolic process,48/5177,145/20875,0.331034482758621,1.33481646273637,2.32333007129634,0.014871355234247,0.036007733086179,0.0184075406808269,816781/841584/824459/834430/839643/837507/839879/819056/836279/844293/821668/829034/834025/824710/837904/842072/840138/820887/821870/818752/841468/824599/816505/832669/835369/832667/828758/834634/829420/817847/834060/820082/828564/843207/818664/816652/830471/830052/832004/816672/839602/823847/841670/820461/837095/841842/820639/828759,48
GO:0044550,BP,GO:0044550,secondary metabolite biosynthetic process,57/5177,177/20875,0.322033898305085,1.29852378348824,2.29045170412517,0.0155656022480593,0.0376070346838269,0.0192251208697591,823706/818982/830078/829176/835504/834430/831568/838297/829572/829556/818775/828409/816585/830399/834951/829551/820128/826975/842775/830096/837277/828469/832311/829953/828100/829954/821003/830153/836263/816765/838363/831522/838440/841433/835028/842553/830088/836210/826811/815963/832366/837095/828387/830662/843749/842897/844013/831270/827011/830302/838210/832365/825068/830663/838211/821508/818912,57
GO:0046034,BP,GO:0046034,ATP metabolic process,28/5177,77/20875,0.363636363636364,1.46627565982405,2.35394916995109,0.0156700538411573,0.0377367387319448,0.0192914269750749,816781/824459/837507/836279/844293/843934/829034/816680/824710/837904/842072/840138/821870/841468/824599/816505/835369/828758/829420/828564/816652/830052/816672/829359/825797/820461/826551/828759,28
GO:0046686,BP,GO:0046686,response to cadmium ion,28/5177,77/20875,0.363636363636364,1.46627565982405,2.35394916995109,0.0156700538411573,0.0377367387319448,0.0192914269750749,820463/827135/834430/841709/838927/836300/831090/828981/828548/837904/828409/841263/831611/843445/824027/819878/843830/830096/817636/841221/820656/843185/820722/829438/833535/824790/2745823/828613,28
GO:0071229,BP,GO:0071229,cellular response to acid chemical,24/5177,64/20875,0.375,1.51209677419355,2.35621714710627,0.0162659961343813,0.0390034100856671,0.0199389630034352,832018/835111/818936/832768/840859/819793/840218/829115/819743/824311/844279/829682/830471/831087/822453/840100/829571/843129/816092/815058/837455/815055/839815/822391,24
GO:0019374,BP,GO:0019374,galactolipid metabolic process,8/5177,15/20875,0.533333333333333,2.1505376344086,2.55981786859367,0.0164424070651755,0.0390901575216858,0.0199833092263327,820113/831104/834298/842608/842072/829306/839113/820461,8
GO:0070542,BP,GO:0070542,response to fatty acid,70/5177,224/20875,0.3125,1.26008064516129,2.2474045682649,0.0166568739860725,0.0394737821349008,0.0201794222573036,830548/834042/826728/834719/818511/818982/827049/826870/829743/824980/825648/838316/839345/837956/836617/820094/831889/840859/829597/840295/818849/818581/820364/835386/835603/828409/827125/832797/823650/816478/814686/830997/843442/827123/837277/824305/824311/842536/821055/843096/831051/834273/842953/821879/840058/838057/824229/839723/819010/818558/830859/838200/832004/838895/838544/829392/826811/836613/832546/828387/830662/838551/835489/841842/840056/831270/828460/817439/843558/837753,70
GO:0042752,BP,GO:0042752,regulation of circadian rhythm,23/5177,61/20875,0.377049180327869,1.52035959809625,2.33727854054396,0.0171833081211766,0.0405919249048981,0.0207510288751497,825648/825493/838277/817857/821781/844055/821807/835842/816650/828552/826470/836519/838515/836506/843844/838318/832392/843595/830730/823817/834301/829544/818596,23
GO:0006498,BP,GO:0006498,N-terminal protein lipidation,18/5177,45/20875,0.4,1.61290322580645,2.36359623064513,0.0174901065867417,0.0411857842538902,0.0210546161656658,838957/837775/821868/821458/817170/829025/816763/824649/828465/837606/821079/830150/836422/816533/837221/829477/832494/832243,18
GO:0006499,BP,GO:0006499,N-terminal protein myristoylation,18/5177,45/20875,0.4,1.61290322580645,2.36359623064513,0.0174901065867417,0.0411857842538902,0.0210546161656658,838957/837775/821868/821458/817170/829025/816763/824649/828465/837606/821079/830150/836422/816533/837221/829477/832494/832243,18
GO:0006734,BP,GO:0006734,NADH metabolic process,9/5177,18/20875,0.5,2.01612903225806,2.47673163638544,0.0183213552492905,0.0425589814644976,0.0217566093585324,820199/835061/828937/818752/834351/835945/834060/818664/837229,9
GO:0030071,BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,9/5177,18/20875,0.5,2.01612903225806,2.47673163638544,0.0183213552492905,0.0425589814644976,0.0217566093585324,817851/844213/823970/841414/822195/844108/841471/821496/817921,9
GO:1902099,BP,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,9/5177,18/20875,0.5,2.01612903225806,2.47673163638544,0.0183213552492905,0.0425589814644976,0.0217566093585324,817851/844213/823970/841414/822195/844108/841471/821496/817921,9
GO:0015718,BP,GO:0015718,monocarboxylic acid transport,16/5177,39/20875,0.41025641025641,1.65425971877585,2.34852437191489,0.0188168231127004,0.0433085334635089,0.0221397884073543,820491/816488/843321/828326/843527/844192/818437/831629/835570/833308/825341/838363/834652/817231/815261/827120,16
GO:0042372,BP,GO:0042372,phylloquinone biosynthetic process,6/5177,10/20875,0.6,2.41935483870968,2.57811061970738,0.0189353453483952,0.0433085334635089,0.0221397884073543,838945/843222/842350/839932/838468/842354,6
GO:0048629,BP,GO:0048629,trichome patterning,6/5177,10/20875,0.6,2.41935483870968,2.57811061970738,0.0189353453483952,0.0433085334635089,0.0221397884073543,834031/827965/6240858/817593/835401/837452,6
GO:0000422,BP,GO:0000422,autophagy of mitochondrion,14/5177,33/20875,0.424242424242424,1.71065493646139,2.34620421670478,0.0198467977842526,0.0448867738933909,0.0229466019006572,818678/817683/821408/817795/841861/831114/824811/825235/820798/825344/837027/836271/824121/825165,14
GO:0015706,BP,GO:0015706,nitrate transmembrane transport,11/5177,24/20875,0.458333333333333,1.84811827956989,2.38736245758768,0.0200608359409608,0.0452790122958934,0.0231471183934163,831308/838469/843323/838860/823710/838861/820864/825203/843544/841649/836393,11
GO:0009593,BP,GO:0009593,detection of chemical stimulus,13/5177,30/20875,0.433333333333333,1.74731182795699,2.35223817170286,0.0201571880026371,0.0453130335139926,0.0231645104062563,824355/829335/842951/841829/835039/828764/818867/832593/843110/819329/842536/832494/838430,13
