,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0046943,MF,GO:0046943,carboxylic acid transmembrane transporter activity,25/2427,127/26733,0.196850393700787,2.16827423766096,4.17014095307175,0.000170175090606615,0.00148878276137759,0.00103749446514272,AT1G61800/AT4G35180/AT4G21120/AT5G40780/AT3G01760/AT1G79900/AT2G34960/AT1G77380/AT2G47800/AT5G09470/AT4G01430/AT1G31820/AT3G30390/AT2G22500/AT5G27830/AT2G36590/AT3G56200/AT3G57280/AT1G58030/AT1G80510/AT3G54110/AT4G22840/AT5G01340/AT3G20510/AT2G41700,25
GO:0015562,MF,GO:0015562,efflux transmembrane transporter activity,7/2427,16/26733,0.4375,4.81898949320148,4.8284582131732,0.000275662900212972,0.00222698455340592,0.00155192833236398,AT1G15520/AT2G04040/AT2G29940/AT3G45650/AT1G59870/AT3G53480/AT4G15230,7
GO:0001727,MF,GO:0001727,lipid kinase activity,12/2427,43/26733,0.27906976744186,3.07390691925144,4.30073882019424,0.000322849058858757,0.00257920525910495,0.00179738189493296,AT5G24240/AT4G21534/AT5G51290/AT2G40850/AT1G34260/AT2G41210/AT2G46500/AT4G21540/AT2G18730/AT1G60890/AT3G14270/AT5G07920,12
GO:0008483,MF,GO:0008483,transaminase activity,15/2427,62/26733,0.241935483870968,2.66487898241557,4.147178548307,0.000341786773570349,0.00267113793692479,0.00186144741669893,AT2G13810/AT2G24850/AT1G01480/AT3G08860/AT4G26200/AT4G35630/AT1G10070/AT5G53970/AT5G19550/AT5G11520/AT2G17630/AT3G24090/AT5G46180/AT1G17290/AT1G72330,15
GO:0072341,MF,GO:0072341,modified amino acid binding,10/2427,32/26733,0.3125,3.44213535228677,4.36792149226,0.000371310872687536,0.00287067223077783,0.00200049774079533,AT1G02930/AT1G02920/AT1G02940/AT2G02930/AT1G17170/AT4G02520/AT1G75270/AT1G78380/AT5G65020/AT5G27830,10
GO:0030170,MF,GO:0030170,pyridoxal phosphate binding,19/2427,90/26733,0.211111111111111,2.32535366021151,3.97974587937874,0.000395239341078981,0.00299133774985039,0.00208458644159108,AT4G13890/AT2G13810/AT2G24850/AT5G17330/AT1G01480/AT2G02010/AT3G08860/AT4G26200/AT4G35630/AT1G27980/AT5G53970/AT5G19550/AT5G11520/AT2G17630/AT5G46180/AT1G17290/AT1G36370/AT1G72330/AT5G38530,19
GO:0070279,MF,GO:0070279,vitamin B6 binding,19/2427,90/26733,0.211111111111111,2.32535366021151,3.97974587937874,0.000395239341078981,0.00299133774985039,0.00208458644159108,AT4G13890/AT2G13810/AT2G24850/AT5G17330/AT1G01480/AT2G02010/AT3G08860/AT4G26200/AT4G35630/AT1G27980/AT5G53970/AT5G19550/AT5G11520/AT2G17630/AT5G46180/AT1G17290/AT1G36370/AT1G72330/AT5G38530,19
GO:0016810,MF,GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,25/2427,134/26733,0.186567164179104,2.05500618046972,3.86873173422367,0.000402827273982876,0.00301700843743425,0.00210247568438431,AT3G44300/AT3G55970/AT1G15040/AT4G34180/AT2G38240/AT5G22300/AT3G02875/AT1G51760/AT5G05600/AT1G44350/AT5G49570/AT3G55850/AT5G54140/AT5G61060/AT5G64370/AT2G44420/AT5G24670/AT1G71190/AT3G44310/AT5G61070/AT5G58980/AT4G17830/AT1G67550/AT5G64440/AT2G22570,25
GO:0031072,MF,GO:0031072,heat shock protein binding,12/2427,45/26733,0.266666666666667,2.93728883395138,4.10994949719956,0.000510344443354626,0.00363304608685125,0.00253177649855969,AT1G09080/AT5G02490/AT3G12580/AT3G09350/AT3G09440/AT5G42020/AT5G22060/AT5G28540/AT3G62600/AT3G48470/AT1G62740/AT4G12400,12
GO:0016667,MF,GO:0016667,oxidoreductase activity, acting on a sulfur group of donors,18/2427,86/26733,0.209302325581395,2.30543018943858,3.83153312247869,0.000619360309758216,0.00428192367996305,0.00298396262596064,AT4G21830/AT4G21840/AT1G45145/AT1G72280/AT4G21850/AT4G31240/AT1G76760/AT1G04980/AT1G75270/AT3G17240/AT1G60420/AT4G04800/AT2G17420/AT3G24170/AT2G38960/AT5G39950/AT5G61640/AT2G32920,18
GO:0032050,MF,GO:0032050,clathrin heavy chain binding,8/2427,23/26733,0.347826086956522,3.83124630515397,4.29238327697361,0.000642943461550516,0.00436109763070586,0.0030391369185506,AT4G02650/AT5G35200/AT1G03050/AT2G01920/AT3G51890/AT1G22870/AT2G01600/AT4G25940,8
GO:0004197,MF,GO:0004197,cysteine-type endopeptidase activity,14/2427,59/26733,0.23728813559322,2.61368921665165,3.92098965870104,0.000657658864135744,0.00441922171321122,0.00307964209865828,AT1G16420/AT5G45890/AT1G79320/AT4G25110/AT2G25940/AT5G50260/AT1G62710/AT1G02170/AT4G33620/AT1G02305/AT4G01610/AT4G16190/AT5G60360/AT5G43060,14
GO:0016209,MF,GO:0016209,antioxidant activity,20/2427,102/26733,0.196078431372549,2.15977120143484,3.70828015204144,0.000768609118650584,0.00502800757776426,0.0035038893302332,AT5G64100/AT1G60740/AT5G64120/AT1G14540/AT3G49120/AT5G39580/AT1G65970/AT3G56350/AT4G31240/AT1G07890/AT1G75270/AT1G60420/AT2G17420/AT1G20630/AT3G24170/AT2G31570/AT1G08830/AT1G63460/AT3G63080/AT1G65980,20
GO:0008131,MF,GO:0008131,primary amine oxidase activity,6/2427,14/26733,0.428571428571429,4.72064276885043,4.40013255037282,0.000879546332044069,0.00569724155621338,0.00397026129969632,AT2G19500/AT5G56970/AT5G14760/AT4G29740/AT4G12290/AT1G62810,6
GO:0005217,MF,GO:0005217,intracellular ligand-gated monoatomic ion channel activity,8/2427,24/26733,0.333333333333333,3.67161104243923,4.13755618532389,0.000888187575022515,0.00570184702179632,0.00397347073036388,AT5G11210/AT5G48410/AT5G48400/AT2G29110/AT2G29100/AT2G29120/AT3G07520/AT3G04110,8
GO:0016903,MF,GO:0016903,oxidoreductase activity, acting on the aldehyde or oxo group of donors,14/2427,61/26733,0.229508196721311,2.52799448823684,3.77531141794279,0.000937391349256605,0.00596446354084512,0.00415648143685276,AT1G04580/AT1G67290/AT5G20960/AT3G24503/AT1G54100/AT5G65750/AT1G21400/AT3G44540/AT3G04120/AT1G09940/AT1G80820/AT2G27150/AT3G55410/AT1G16300,14
GO:0030246,MF,GO:0030246,carbohydrate binding,33/2427,208/26733,0.158653846153846,1.74754564039175,3.42007438511639,0.00113122218798271,0.00689278604372516,0.00480340554397654,AT5G45090/AT1G21240/AT2G02340/AT5G53110/AT2G02310/AT5G45070/AT2G26400/AT4G18990/AT2G14620/AT1G79680/AT1G16090/AT1G16150/AT2G02320/AT2G26820/AT5G45080/AT1G16120/AT2G02350/AT1G18390/AT1G21250/AT1G21210/AT5G62620/AT2G39050/AT2G17720/AT4G11050/AT1G25390/AT3G06300/AT3G48580/AT1G16130/AT1G16260/AT2G02360/AT1G21270/AT1G16110/AT2G43080,33
GO:0016877,MF,GO:0016877,ligase activity, forming carbon-sulfur bonds,12/2427,52/26733,0.230769230769231,2.54188456784254,3.51678930312573,0.00201934788680888,0.0109110291536487,0.00760361595364433,AT5G27600/AT2G04350/AT1G64400/AT5G36880/AT4G23850/AT3G05970/AT3G21230/AT4G21980/AT2G21470/AT5G45900/AT5G55130/AT2G30110,12
GO:0015294,MF,GO:0015294,solute:monoatomic cation symporter activity,10/2427,39/26733,0.256410256410256,2.82431618649171,3.60262828588998,0.00203348804810698,0.0109110291536487,0.00760361595364433,AT1G66570/AT1G30220/AT4G13420/AT5G45380/AT3G19930/AT5G26340/AT4G36670/AT3G18830/AT1G26440/AT2G02860,10
GO:1904680,MF,GO:1904680,peptide transmembrane transporter activity,10/2427,39/26733,0.256410256410256,2.82431618649171,3.60262828588998,0.00203348804810698,0.0109110291536487,0.00760361595364433,AT1G09930/AT5G46050/AT1G65730/AT1G72125/AT1G72120/AT1G30400/AT1G48370/AT5G53550/AT5G55930/AT2G02040,10
GO:0016860,MF,GO:0016860,intramolecular oxidoreductase activity,13/2427,59/26733,0.220338983050847,2.42699712974796,3.46735971895986,0.00208792702601918,0.0110383789096161,0.00769236272743907,AT2G40790/AT1G67070/AT3G54960/AT1G77510/AT1G04980/AT2G04400/AT3G51660/AT1G65520/AT1G21750/AT3G06860/AT1G71100/AT3G25780/AT2G32920,13
GO:1901149,MF,GO:1901149,salicylic acid binding,8/2427,28/26733,0.285714285714286,3.14709517923362,3.59193020239513,0.0027033553093385,0.0140848729522781,0.0098153861727317,AT4G02520/AT5G45110/AT3G04120/AT4G23920/AT2G31570/AT4G19660/AT5G55070/AT4G20850,8
GO:0004467,MF,GO:0004467,long-chain fatty acid-CoA ligase activity,5/2427,12/26733,0.416666666666667,4.58951380304903,3.93001098966804,0.00282014928224729,0.0145511212779142,0.0101403026546917,AT5G27600/AT2G04350/AT1G64400/AT4G23850/AT3G05970,5
GO:0015103,MF,GO:0015103,inorganic anion transmembrane transporter activity,20/2427,114/26733,0.175438596491228,1.9324268644417,3.15257337043307,0.00311358163675412,0.0157652478649733,0.0109863962868418,AT5G43350/AT1G12940/AT1G76430/AT2G38940/AT1G08090/AT5G50200/AT1G20860/AT5G09470/AT3G45710/AT4G21680/AT2G32830/AT4G25350/AT4G18910/AT3G45650/AT1G74810/AT3G45060/AT3G58810/AT2G22500/AT2G29410/AT5G13550,20
GO:0022834,MF,GO:0022834,ligand-gated channel activity,11/2427,48/26733,0.229166666666667,2.52423259167697,3.33988971460219,0.00324553526758692,0.0162051378985764,0.0112929443521299,AT5G11210/AT5G48410/AT5G48400/AT2G29110/AT2G29100/AT4G32650/AT2G29120/AT3G17690/AT3G07520/AT2G26650/AT3G04110,11
GO:0005507,MF,GO:0005507,copper ion binding,29/2427,193/26733,0.150259067357513,1.65507855280939,2.88612704029289,0.00486253800375694,0.0234641934543707,0.0163515937109735,AT3G09220/AT3G29250/AT4G39830/AT1G02930/AT1G02920/AT5G37600/AT1G21850/AT5G07440/AT5G13490/AT2G40370/AT5G19550/AT2G01530/AT2G04400/AT4G26970/AT3G17240/AT3G04120/AT1G63440/AT2G36950/AT1G71040/AT2G05710/AT4G12290/AT1G62810/AT1G08830/AT1G23010/AT1G50940/AT1G72330/AT5G44790/AT3G16460/AT5G07130,29
GO:0004439,MF,GO:0004439,phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity,5/2427,14/26733,0.357142857142857,3.93386897404203,3.46967262734548,0.00611086732747763,0.0281648308234386,0.0196273471516825,AT5G65090/AT1G47510/AT4G18010/AT1G05630/AT1G34120,5
GO:0000149,MF,GO:0000149,SNARE binding,15/2427,82/26733,0.182926829268293,2.01490849889958,2.90851245893097,0.00654764058935738,0.0294234598984247,0.0205044534245665,AT1G32270/AT4G02650/AT5G35200/AT1G03050/AT3G61450/AT4G12120/AT3G52400/AT2G01920/AT1G77890/AT3G11820/AT2G32670/AT1G12360/AT2G01600/AT4G25940/AT5G05570,15
GO:0005525,MF,GO:0005525,GTP binding,23/2427,148/26733,0.155405405405405,1.71176460762369,2.74373890850088,0.00756447562662725,0.0327642046719578,0.0228325326460024,AT4G18430/AT1G33960/AT4G17160/AT5G14670/AT1G02440/AT1G02430/AT2G26820/AT5G64990/AT3G21700/AT4G34390/AT5G54840/AT5G47960/AT1G09180/AT5G17060/AT1G64740/AT1G72660/AT3G13870/AT4G19640/AT5G45130/AT5G47200/AT2G31060/AT3G62290/AT5G52210,23
GO:0019001,MF,GO:0019001,guanyl nucleotide binding,23/2427,148/26733,0.155405405405405,1.71176460762369,2.74373890850088,0.00756447562662725,0.0327642046719578,0.0228325326460024,AT4G18430/AT1G33960/AT4G17160/AT5G14670/AT1G02440/AT1G02430/AT2G26820/AT5G64990/AT3G21700/AT4G34390/AT5G54840/AT5G47960/AT1G09180/AT5G17060/AT1G64740/AT1G72660/AT3G13870/AT4G19640/AT5G45130/AT5G47200/AT2G31060/AT3G62290/AT5G52210,23
GO:0032561,MF,GO:0032561,guanyl ribonucleotide binding,23/2427,148/26733,0.155405405405405,1.71176460762369,2.74373890850088,0.00756447562662725,0.0327642046719578,0.0228325326460024,AT4G18430/AT1G33960/AT4G17160/AT5G14670/AT1G02440/AT1G02430/AT2G26820/AT5G64990/AT3G21700/AT4G34390/AT5G54840/AT5G47960/AT1G09180/AT5G17060/AT1G64740/AT1G72660/AT3G13870/AT4G19640/AT5G45130/AT5G47200/AT2G31060/AT3G62290/AT5G52210,23
GO:0140828,MF,GO:0140828,metal cation:monoatomic cation antiporter activity,12/2427,61/26733,0.19672131147541,2.16685241848872,2.88301514991578,0.00797181195577536,0.0343217532706736,0.0239179482568489,AT4G23700/AT5G01490/AT3G51860/AT1G79400/AT5G17860/AT1G79610/AT1G64170/AT5G51710/AT1G55730/AT2G01980/AT3G53720/AT3G17630,12
GO:0008061,MF,GO:0008061,chitin binding,5/2427,15/26733,0.333333333333333,3.67161104243923,3.27047440173142,0.00848942577326617,0.0361177345028306,0.025169521445498,AT3G04720/AT4G19810/AT2G33580/AT2G17120/AT3G21630,5
GO:0004575,MF,GO:0004575,sucrose alpha-glucosidase activity,4/2427,10/26733,0.4,4.40593325092707,3.4039830920427,0.00909570861958408,0.0373235380669217,0.026009814976729,AT4G34860/AT1G72000/AT1G35580/AT3G06500,4
GO:0000287,MF,GO:0000287,magnesium ion binding,21/2427,134/26733,0.156716417910448,1.72620519159456,2.66301100627581,0.00945215042859181,0.0383960234924153,0.0267572025216158,AT1G51420/AT3G25610/AT1G61120/AT4G13280/AT3G02040/AT3G13900/AT5G04930/AT5G44240/AT1G26130/AT4G01480/AT1G72700/AT1G59820/AT1G13210/AT4G21470/AT3G17410/AT5G17380/AT4G30190/AT1G17500/AT1G68710/AT3G09810/AT5G03290,21
GO:0051139,MF,GO:0051139,metal cation:proton antiporter activity,11/2427,55/26733,0.2,2.20296662546354,2.82196846898077,0.00956479922554589,0.0385287435510841,0.0268496917214201,AT4G23700/AT5G01490/AT3G51860/AT1G79400/AT1G79610/AT1G64170/AT5G51710/AT1G55730/AT2G01980/AT3G53720/AT3G17630,11
GO:0031625,MF,GO:0031625,ubiquitin protein ligase binding,11/2427,56/26733,0.196428571428571,2.16362793572311,2.75444132646617,0.010950881664751,0.0432619995437143,0.0301481762430393,AT1G65790/AT3G09790/AT1G61380/AT3G12580/AT4G05050/AT1G69670/AT2G27150/AT1G65800/AT4G21380/AT4G05320/AT1G69770,11
GO:0032182,MF,GO:0032182,ubiquitin-like protein binding,16/2427,96/26733,0.166666666666667,1.83580552121961,2.59234061708037,0.0124540066162108,0.0481421008443847,0.0335489934879249,AT5G66630/AT1G76970/AT5G66640/AT5G01760/AT5G66620/AT5G13860/AT4G24690/AT1G19270/AT5G16880/AT1G15130/AT5G25540/AT5G60410/AT2G38410/AT5G04560/AT1G08620/AT3G20630,16
